Pokemon,Pokeball,HP%,Status,Capture_Success,Capture_Probability,Noise,Catch_Rate,Level,Weight,Type
snorlax,pokeball,89,SLEEP,0,0.06889734560806657,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.09767654440411486,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.09363437646021572,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.0750394104912993,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.07737123952127292,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.07161911825969247,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.06925802611643496,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.08054486421342512,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,0,0.09255467510838293,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,89,SLEEP,1,0.07827475462003683,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,1,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0916,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09297213487554316,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.08676608229994644,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.08484422999351458,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09391468042685205,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09242769882627538,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09099619486032808,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.08884976013458655,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09329417446865482,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09208288690064835,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09572582449635524,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0860938112551214,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.07484308485659755,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.10186284960191343,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09196739079705774,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0782829605793243,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.08823705139341953,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.10655068540416318,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.10594700209893873,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.0834917050707991,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.08578321552893149,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.07957893096064132,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.08849392757977916,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,1,0.08277971853357911,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.10206815065714941,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.10322097823867923,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.10730034117085743,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.09687365788317671,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.05859740711479322,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.10233286172489149,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,80,SLEEP,0,0.13023270326951836,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1043,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10363009074563476,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.09866278766668747,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10952335059642168,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10354210973813871,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10906804865350238,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,1,0.101746065325955,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10977394422378393,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.09979125621824766,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10874198247295463,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10206678258582712,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10688033860016302,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10938827810888115,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.11070059961382513,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,1,0.09740050904182714,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,1,0.11635628651129094,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10455488727451084,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10248197000787974,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10381577717805533,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10856148271180531,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.09821082558594302,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10412875909200457,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.122066111809263,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10496180689351023,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.07785558642507703,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.0912573473542981,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.1310674380282589,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.09852121229517269,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10526584346689294,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10361607497230149,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,70,SLEEP,0,0.10003813530617219,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,1,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1181,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11088623987929237,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1257333310948135,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,1,0.11395459204786332,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11904620252078929,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11798775008933303,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11737696773219604,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11230241689267512,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11150974303255348,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.12169293561649354,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.12680065222898898,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.12917288837696114,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.14704569611974458,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1410717535640013,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11882632218710515,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,1,0.14501132094275948,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.13538575761497953,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,1,0.12796489133083075,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.10261097457123466,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.12617323743807732,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.13987335270558776,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.09354056191499438,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.12570687602217887,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.12952122531714175,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,1,0.16216101976676445,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.08296528751767625,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.11358393930487093,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.1268457128890701,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.12010477516315309,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.10578895970020108,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,59,SLEEP,0,0.10253253558754159,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,1,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1308,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12150900166647988,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1292478528958778,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.13915495115307402,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,1,0.12709484442319952,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.13358918750251572,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1309052451212939,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1191736416688199,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12899276886183475,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1263766643457882,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12488029019035007,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.16012126522807682,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12538068443451986,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,1,0.12362726085424507,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1249343560826275,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12646604094569283,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1502842455643377,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12087873492959271,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.1287178947352835,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,1,0.11918934921631981,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12700509262715287,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.14896580214599484,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,1,0.13774218539825517,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.14045480847127823,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.14887921912528657,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12094479199152414,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.11116637271663976,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.12857125902338282,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.13588450364609142,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.10534721984755491,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,50,SLEEP,0,0.10260051289657254,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,1,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,1,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1435,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.13111484111475857,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.13890861861063925,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.14436786586690603,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.15079251647225178,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.14618563775135832,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.15183657005152504,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.13635082135676715,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.14491386834681405,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,1,0.13720211758897816,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.14662177525775882,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.12878171786193074,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.12866920202370755,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,1,0.1394178478765608,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.13449029489364897,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.11255510175898484,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.16136213660872858,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.11886659642267973,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.17179245050716813,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.16940755586615291,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.14040354726214269,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1480454351229855,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.16380262552416405,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1512447197887988,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.14153360481960997,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.1585102577177021,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.13483014176669156,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.20182210572508053,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.14903429344818747,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,0,0.0938611246641294,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,40,SLEEP,1,0.15940658607195154,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,1,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,1,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1573,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.14987370347361595,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.16391167111510405,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.14555498380062964,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.16747866613487347,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.15015176501966335,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.16268433005997163,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.16223856294149544,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.15511830402079,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.15865147764779575,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.15696753227098031,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,1,0.1739896645883064,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.17123279427367796,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,1,0.17510700419056704,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1638741044298083,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,1,0.17298163384877102,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.19534823613105431,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.16950384112715208,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.141141176658575,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.17074739228960892,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1571395939436536,0.1,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1464390893430859,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.12240751285257197,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.13064480853226362,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.11679744928374597,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.11081021089108274,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1528805592133982,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.16316244638462749,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.14268327903790484,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.17237048704018967,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,29,SLEEP,0,0.1699142742029508,0.15,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.17,0.0,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.1736439371183193,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,1,0.16465556517221577,0.05,25,100,1014.1,"NORMAL, NONE"
snorlax,pokeball,19,SLEEP,0,0.1655175811723857,0.05,25,100,1014.1,"NORMAL, NONE"
